Date,AMBEV,ODONTOPREV,TIM,VIVO,PETROBRAS,BBRASIL,CEMIG,VALE,BOVA
2020-03-19,11.699999809265137,13.920000076293945,14.489999771118164,56.7400016784668,12.449999809265137,25.56999969482422,8.132120132446289,36.400001525878906,65.0
2020-03-20,12.050000190734863,13.0,13.40999984741211,50.52000045776367,12.220000267028809,24.600000381469727,7.666934967041016,35.189998626708984,64.7699966430664
2020-03-23,11.510000228881836,13.079999923706055,11.739999771118164,46.58000183105469,11.619999885559082,22.1299991607666,7.02084493637085,34.099998474121094,61.13999938964844
2020-03-24,11.289999961853027,13.619999885559082,11.989999771118164,46.61000061035156,13.470000267028809,25.920000076293945,7.236208915710449,37.63999938964844,67.4000015258789
2020-03-25,11.649999618530273,14.5,12.539999961853027,47.09000015258789,14.550000190734863,29.030000686645508,7.813383102416992,40.849998474121094,71.7300033569336
2020-03-26,12.800000190734863,14.819999694824219,13.40999984741211,48.970001220703125,14.600000381469727,30.489999771118164,8.614534378051758,42.0,74.56999969482422
2020-03-27,12.489999771118164,14.850000381469727,12.699999809265137,48.08000183105469,13.029999732971191,28.239999771118164,7.942601203918457,40.099998474121094,70.22000122070312
2020-03-30,12.550000190734863,14.050000190734863,12.630000114440918,49.0,13.4399995803833,28.989999771118164,7.847840785980225,41.77000045776367,71.97000122070312
2020-03-31,11.920000076293945,14.479999542236328,12.15999984741211,50.599998474121094,14.140000343322754,27.889999389648438,7.6755499839782715,43.220001220703125,69.3499984741211
2020-04-01,11.6899995803833,14.760000228881836,12.109999656677246,50.099998474121094,14.210000038146973,26.709999084472656,7.262052059173584,43.369998931884766,68.18000030517578
2020-04-02,11.989999771118164,14.949999809265137,11.970000267028809,50.599998474121094,15.430000305175781,27.020000457763672,7.072533130645752,42.779998779296875,69.62999725341797
2020-04-03,11.390000343322754,14.949999809265137,11.59000015258789,49.90999984741211,15.319999694824219,25.5,6.848555088043213,40.5,66.9000015258789
2020-04-06,11.859999656677246,14.279999732971191,12.550000190734863,52.13999938964844,16.149999618530273,27.860000610351562,7.322353839874268,43.130001068115234,71.56999969482422
2020-04-07,12.40999984741211,13.460000038146973,12.949999809265137,51.79999923706055,16.559999465942383,29.170000076293945,7.468801021575928,43.779998779296875,73.51000213623047
2020-04-08,12.3100004196167,14.289999961853027,13.180000305175781,51.900001525878906,17.5,29.729999542236328,7.641091823577881,43.5099983215332,75.7300033569336
2020-04-09,12.100000381469727,14.140000343322754,13.039999961853027,50.86000061035156,16.860000610351562,29.649999618530273,7.8995280265808105,43.279998779296875,74.87000274658203
2020-04-13,12.100000381469727,14.1899995803833,12.720000267028809,51.9900016784668,17.299999237060547,30.239999771118164,8.16657829284668,44.56999969482422,75.95999908447266
2020-04-14,12.09000015258789,15.010000228881836,12.90999984741211,51.15999984741211,17.18000030517578,30.209999084472656,8.562847137451172,44.529998779296875,76.8499984741211
2020-04-15,11.90999984741211,15.0,12.479999542236328,51.20000076293945,16.6200008392334,29.649999618530273,8.657607078552246,43.189998626708984,76.05000305175781
2020-04-16,11.449999809265137,14.329999923706055,12.529999732971191,49.400001525878906,16.1299991607666,28.799999237060547,8.709294319152832,42.7599983215332,74.93000030517578
2020-04-17,11.600000381469727,14.5,12.359999656677246,48.290000915527344,16.700000762939453,29.579999923706055,8.735137939453125,44.0,76.0
2020-04-20,11.609999656677246,14.850000381469727,12.050000190734863,48.209999084472656,16.549999237060547,28.989999771118164,8.666221618652344,42.459999084472656,75.66000366210938
2020-04-22,11.619999885559082,15.359999656677246,12.40999984741211,49.20000076293945,17.149999618530273,28.860000610351562,8.735137939453125,42.900001525878906,77.69999694824219
2020-04-23,11.550000190734863,15.300000190734863,12.15999984741211,49.279998779296875,17.34000015258789,28.049999237060547,8.485316276550293,43.5099983215332,76.6500015258789
2020-04-24,11.109999656677246,15.149999618530273,10.65999984741211,46.38999938964844,16.06999969482422,24.299999237060547,7.537716865539551,43.7599983215332,72.41000366210938
2020-04-27,11.609999656677246,15.359999656677246,11.039999961853027,47.4900016784668,16.799999237060547,25.690000534057617,7.598019123077393,44.54999923706055,75.29000091552734
2020-04-28,11.699999809265137,16.299999237060547,11.359999656677246,47.0,18.020000457763672,29.139999389648438,8.097661972045898,44.61000061035156,78.30000305175781
2020-04-29,11.670000076293945,16.0,12.130000114440918,46.72999954223633,19.0,29.559999465942383,8.407785415649414,46.72999954223633,80.18000030517578
2020-04-30,11.34000015258789,15.0,11.619999885559082,46.400001525878906,18.649999618530273,28.5,8.201037406921387,44.86000061035156,77.20999908447266
2020-05-04,11.760000228881836,14.800000190734863,12.220000267028809,48.86000061035156,18.049999237060547,27.760000228881836,7.959829807281494,43.93000030517578,76.0999984741211
2020-05-05,11.9399995803833,14.869999885559082,12.359999656677246,49.79999923706055,18.670000076293945,27.799999237060547,7.968443870544434,43.70000076293945,76.54000091552734
2020-05-06,11.829999923706055,14.850000381469727,11.949999809265137,49.599998474121094,17.940000534057617,26.989999771118164,7.598019123077393,44.33000183105469,76.19999694824219
2020-05-07,11.539999961853027,14.859999656677246,11.180000305175781,43.470001220703125,18.299999237060547,26.260000228881836,7.132833957672119,46.04999923706055,75.4000015258789
2020-05-08,12.039999961853027,14.979999542236328,11.529999732971191,48.439998626708984,19.549999237060547,27.100000381469727,7.434342861175537,48.849998474121094,77.43000030517578
2020-05-11,11.9399995803833,15.300000190734863,11.180000305175781,47.279998779296875,19.030000686645508,27.270000457763672,7.1500630378723145,47.72999954223633,76.13999938964844
2020-05-12,11.720000267028809,14.829999923706055,10.75,46.630001068115234,18.8700008392334,26.309999465942383,6.943315029144287,47.459999084472656,75.0
2020-05-13,11.260000228881836,14.050000190734863,10.720000267028809,47.20000076293945,18.1299991607666,25.549999237060547,6.822710990905762,48.540000915527344,75.1500015258789
2020-05-14,11.739999771118164,13.640000343322754,10.850000381469727,47.47999954223633,17.690000534057617,26.649999618530273,7.399885177612305,48.09000015258789,76.25
2020-05-15,11.640000343322754,13.670000076293945,10.479999542236328,46.099998474121094,17.700000762939453,26.149999618530273,7.072533130645752,48.04999923706055,74.55999755859375
2020-05-18,12.100000381469727,13.869999885559082,11.170000076293945,47.66999816894531,19.420000076293945,27.399999618530273,7.563560962677002,51.2599983215332,78.02999877929688
2020-05-19,11.9399995803833,13.300000190734863,10.729999542236328,46.5,19.299999237060547,26.65999984741211,7.348197937011719,52.29999923706055,77.6500015258789
2020-05-20,12.140000343322754,13.300000190734863,11.329999923706055,47.09000015258789,19.8799991607666,27.329999923706055,7.5549468994140625,52.5,78.44999694824219
